".\Domark\Computer Maniac's Diary 1989 (Domark 1988).slc.tap",  "12%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "4",  "1",  "0AD7C69A",  "1",  "4",  "475682",  "0B1E4B5E",  "Novaload (ns)",  
".\Domark\Escape From The Planet Of The Robot Monsters (Domark 1990).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "13",  "0",  "08E94096",  "1",  "4",  "722165",  "89D45404",  "Freeload (or clone)",  
".\Domark\Hard Drivin' (Domark 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "7FA39838",  "1",  "5",  "530598",  "895DCF44",  "Virgin",  
".\Domark\Licence To Kill (Domark 1989).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "20",  "0",  "89BFDF7D",  "1",  "4",  "514497",  "C618D67A",  "Wildload",  
".\Domark\Split Personalities (Domark 1986).slc.tap",  "96%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "20",  "1",  "F2838C64",  "1",  "4",  "687203",  "88613263",  "Burner",  
".\Domark\The Living Daylights (Domark 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "15",  "0",  "C3A8D2D1",  "1",  "4",  "579609",  "88613263",  "Burner",  
".\Durell\Chain Reaction (Durell, Encore 1989).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "58",  "0",  "677085A0",  "1",  "4",  "579386",  "5926FCC5",  "Novaload (ns)",  
".\Durell\Combat Lynx (Durell 1984).slc.tap",  "98%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "8",  "1",  "C86F57BC",  "1",  "4",  "470687",  "74716C4B",  "Novaload (ns)",  
".\Durell\Critical Mass (Durell 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "12",  "0",  "23411627",  "1",  "4",  "623182",  "FCECAE72",  "Novaload (ns)",  
".\Durell\Deep Strike (Durell 1986).slc.tap",  "96%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "2",  "826601AB",  "1",  "4",  "537602",  "0670D93A",  "Novaload (ns)",  
".\Durell\Harrier Attack (Durell 1984).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "12",  "0",  "D36BCFF4",  "1",  "3",  "884224",  "95662EED",  "n/a",  
".\Durell\Saboteur (Durrell 1986).ft.tap",  "71%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "5",  "8926F74A",  "1",  "4",  "530038",  "A691A200",  "Novaload (ns)",  
".\Durell\Saboteur II (Durrell 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "209",  "0",  "F7903B45",  "1",  "4",  "476665",  "C1E365EF",  "Novaload (ns)",  
".\Durell\Scuba Dive (Durell 1983).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "4",  "0",  "510326B2",  "1",  "3",  "1341782",  "7F07FD45",  "n/a",  
".\Durell\Sigma Seven (Durell 1986).slc.tap",  "99%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "9",  "1",  "E3E162D0",  "1",  "4",  "580324",  "918656C7",  "Novaload (ns)",  
".\Durell\Thanatos (Durell 1987).slc.tap",  "19%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "6",  "5434D7A3",  "1",  "4",  "574209",  "4A9ABCDC",  "Novaload (ns)",  
".\Durell\Turbo Esprit (Durell 1986).slc.tap",  "99%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "9",  "1",  "51D7530C",  "1",  "4",  "675956",  "E70EA5F9",  "Novaload (ns)",  
".\Electric Dreams\Back To The Future (Electric Dreams 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "215",  "0",  "58F8FD66",  "1",  "4",  "578721",  "59142D65",  "Bleepload",  
".\Electric Dreams\Chameleon (Electric Dreams 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "8",  "0",  "2D13C478",  "1",  "5",  "415686",  "E0035766",  "Microload",  
".\Electric Dreams\Championship Sprint (Electric Dreams 1988).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "26",  "0",  "671360DD",  "1",  "4",  "518441",  "C618D67A",  "Wildload",  
".\Electric Dreams\Citadel (Electric Dreams 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "32",  "0",  "1EF27E0F",  "1",  "4",  "444717",  "554FAB46",  "Wildload",  
".\Electric Dreams\Dandy (Electric Dreams 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "8",  "0",  "7245CFBB",  "1",  "5",  "561117",  "92571C3D",  "Microload",  
".\Electric Dreams\Firetrack (Electric Dreams 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "15",  "0",  "8D2FC3AC",  "1",  "4",  "358990",  "6B76D7C7",  "Wildload",  
".\Electric Dreams\Mermaid Madness (Electric Dreams 1986).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "6C5F8B09",  "1",  "5",  "430606",  "54C129A6",  "n/a",  
".\Electric Dreams\Super Hang On (A) (Electric Dreams 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "32",  "0",  "94AFDD01",  "1",  "4",  "1248656",  "C618D67A",  "Wildload",  
".\Electric Dreams\Super Hang On (B) (Electric Dreams 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "32",  "0",  "8CCC6841",  "1",  "4",  "1248680",  "C618D67A",  "Wildload",  
".\Electric Dreams\Super Sprint (Electric Dreams 1987).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "44",  "0",  "7EA776CF",  "1",  "4",  "947895",  "C618D67A",  "Wildload",  
".\Electronic Arts (EA), Ariolasoft\Archon II - Adept (Ariolasoft, EA 1983).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "42",  "0",  "49580BD6",  "1",  "4",  "513454",  "4956DD08",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Arcticfox (EA 1986).ft.tap",  "16%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "37",  "11",  "9F7FBAAB",  "1",  "4",  "737435",  "27D73175",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Bride Of Frankenstein (Ariolasoft 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "19",  "0",  "82812D67",  "1",  "4",  "534185",  "0102E2DB",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Bug Blitz (Ariolasoft 1985).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "209",  "0",  "B92B1023",  "1",  "4",  "475618",  "AB3DD53F",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Deactivators (Ariolasoft 1986).ft.tap",  "99%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "58",  "1",  "46824765",  "1",  "4",  "579439",  "01446A43",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Marble Madness (A) (EA, Ariolasoft 1986).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "189",  "0",  "9A73C840",  "1",  "4",  "434338",  "4E06A1DC",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Marble Madness (B) (EA, Ariolasoft 1986).slc.tap",  "18%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "30",  "B40B806A",  "1",  "2",  "2235860",  "00000000",  "n/a",  
".\Electronic Arts (EA), Ariolasoft\Mounty Mick's Death Ride (Ariolasoft 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "18",  "0",  "BAFFFFC7",  "1",  "4",  "489030",  "2140EE65",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Red Led (Starlight, Ariolasoft 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "19",  "0",  "ECBA61CB",  "1",  "4",  "581260",  "042DD028",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Skyfox (A) (Ariolasoft, EA 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "207",  "0",  "98285A49",  "1",  "4",  "626594",  "0B0A4B05",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Skyfox (B) (Ariolasoft, EA 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "2",  "0",  "03D48717",  "1",  "2",  "172660",  "00000000",  "n/a",  
".\Electronic Arts (EA), Ariolasoft\Starfox (Ariolasoft 1987).ft.tap",  "33%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "16",  "2",  "9ECC75F5",  "1",  "4",  "482542",  "6D5C15E6",  "Novaload (ns)",  
".\Electronic Arts (EA), Ariolasoft\Touchdown Football (EA, Ariolasoft 1986).slc.tap",  "44%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "109",  "3",  "8230E83D",  "1",  "4",  "599775",  "0DAADDB8",  "Novaload (ns)",  
".\Elite, Encore\1942 (Elite 1986).ft.tap",  "26%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "72",  "3",  "1B5ADA99",  "1",  "4",  "718106",  "489F8EB3",  "Novaload (ns)",  
".\Elite, Encore\Battleships (Elite 1987).slc.tap",  "99%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "78",  "1",  "6F27C61F",  "1",  "4",  "622665",  "BFC866DA",  "Novaload (ns)",  
".\Elite, Encore\Beyond The Ice Palace (Elite 1988).ft.tap",  "41%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "75",  "2",  "0AD68750",  "1",  "4",  "721724",  "F3D49D59",  "Novaload (ns)",  
".\Elite, Encore\Bombjack (Elite 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "220",  "0",  "8191A4BA",  "1",  "4",  "564063",  "F3D49D59",  "Novaload (ns)",  
".\Elite, Encore\Bombjack II (Elite 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "75",  "0",  "68AF15CD",  "1",  "4",  "719393",  "BFC866DA",  "Novaload (ns)",  
".\Elite, Encore\Buggy Boy (Elite 1987).ft.tap",  "23%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "56",  "3",  "A67DF588",  "1",  "4",  "686102",  "E26DEF2F",  "Novaload (ns)",  
".\Elite, Encore\Chain Reaction (Durell, Encore 1989).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "58",  "0",  "677085A0",  "1",  "4",  "579386",  "5926FCC5",  "Novaload (ns)",  
".\Elite, Encore\Commando (Elite 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "223",  "0",  "3EFF1032",  "1",  "4",  "606568",  "F3D49D59",  "Novaload (ns)",  
".\Elite, Encore\First Strike (Elite 1989).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "11",  "0",  "7B2D504F",  "1",  "4",  "675937",  "4DD9F5D9",  "Novaload (ns)",  
".\Elite, Encore\Frank Bruno's Boxing (Elite 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "227",  "0",  "31CB4933",  "1",  "4",  "578623",  "5926FCC5",  "Novaload (ns)",  
".\Elite, Encore\Ghosts 'n' Goblins (Elite 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "75",  "0",  "A2583860",  "1",  "4",  "718105",  "04837530",  "Novaload (ns)",  
".\Elite, Encore\Gremlins II (Elite 1990).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "22",  "0",  "F495B237",  "1",  "4",  "1162413",  "AF2DC617",  "Novaload (ns)",  
".\Elite, Encore\Hitpak - Airwolf II (Elite 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "12",  "0",  "73BB4930",  "1",  "4",  "738726",  "A5950CFF",  "Novaload (ns)",  
".\Elite, Encore\Hitpak - Battleships (Elite 1987).ft.tap",  "80%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "77",  "2",  "B9FAFDD7",  "1",  "4",  "622665",  "BFC866DA",  "Novaload (ns)",  
".\Elite, Encore\Hitpak - Batty (Elite 1987).ft.tap",  "69%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "77",  "2",  "AA433682",  "1",  "4",  "725862",  "AE7114AC",  "Novaload (ns)",  
".\Elite, Encore\Hoppin' Mad (Elite 1988).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "77",  "0",  "35E88C66",  "1",  "4",  "725833",  "7F284A59",  "Novaload (ns)",  
".\Elite, Encore\Mike Read's Pop Quiz (Elite 1986).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "30",  "0",  "8653C91E",  "1",  "4",  "1530784",  "76A899A9",  "Novaload (ns)",  
".\Elite, Encore\Paperboy (Elite 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "75",  "0",  "3F23A900",  "1",  "4",  "718548",  "F3D49D59",  "Novaload (ns)",  
".\Elite, Encore\Scooby Doo (Elite 1986).ft.tap",  "82%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "74",  "1",  "49A57A81",  "1",  "4",  "626870",  "E26DEF2F",  "Novaload (ns)",  
".\Elite, Encore\Space Harrier (Elite 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "75",  "0",  "ACDD926E",  "1",  "4",  "718103",  "5926FCC5",  "Novaload (ns)",  
".\Elite, Encore\Super Trux (Elite 1988).slc.tap",  "99%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "13",  "1",  "9527F189",  "1",  "4",  "688688",  "78BAB74F",  "Novaload (ns)",  
".\Elite, Encore\Thundercats (Elite 1987).ft.tap",  "11%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "6",  "C280AC4D",  "1",  "4",  "674066",  "80559661",  "Novaload (ns)",  
".\First Star\Astro Chase (Statesoft, First Star 1984).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "12",  "0",  "1CF979E9",  "1",  "4",  "265646",  "8D6E30E7",  "Burner",  
".\First Star\Boulderdash (First Star 1984).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "13",  "0",  "35D1455C",  "1",  "4",  "264674",  "8D6E30E7",  "Burner",  
".\First Star\Boulderdash Construction Kit (A) (First Star 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "66",  "0",  "A11D58F0",  "1",  "4",  "1190911",  "7A7F3A80",  "Novaload (ns)",  
".\First Star\Boulderdash Construction Kit (B) (First Star 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "0",  "7BABC071",  "1",  "4",  "250098",  "A47E8236",  "Novaload (ns)",  
".\First Star\Boulderdash II (First Star 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "0",  "29500CA1",  "1",  "4",  "268122",  "88613263",  "Burner",  
".\First Star\Bristles (First Star 1983).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "17",  "0",  "055D3BB1",  "1",  "4",  "345338",  "8D6E30E7",  "Burner",  
".\First Star\Romper Room (First Star 1984).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "14",  "0",  "36FF157E",  "1",  "4",  "336942",  "291E606A",  "Burner",  
".\First Star\Spy Vs Spy (First Star 1984).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "17",  "0",  "53035296",  "1",  "4",  "513578",  "D09BF46F",  "Burner",  
".\First Star\Spy Vs Spy II - The Island Caper (First Star 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "0",  "34FFFBEF",  "1",  "4",  "649930",  "8833B7E6",  "Novaload (ns)",  
".\First Star\Spy Vs Spy III - Arctic Antics (First Star 1987).ft.tap",  "15%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "5",  "06B7277E",  "1",  "4",  "655878",  "AA9CF96C",  "Novaload (ns)",  
".\First Star\Superman (First Star 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "9",  "0",  "069F954E",  "1",  "4",  "454943",  "48119A98",  "Novaload (ns)",  
".\Gremlin Graphics\Bounder On The Rebound (Gremlin 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "8",  "0",  "F846371F",  "1",  "5",  "603046",  "915280DA",  "Ace of Aces loader",  
".\Gremlin Graphics\Convoy Raider (Gremlin 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "0",  "CE09528E",  "1",  "4",  "467594",  "6C791C31",  "US Gold loader",  
".\Gremlin Graphics\Dark Fusion (A) (Gremlin 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "0",  "C92086AE",  "1",  "4",  "531834",  "9DCF6B97",  "US Gold loader",  
".\Gremlin Graphics\Dark Fusion (B) (Gremlin 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "4",  "0",  "51F886B5",  "1",  "2",  "333004",  "00000000",  "n/a",  
".\Gremlin Graphics\Hate (Gremlin 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "8",  "0",  "022FF7CA",  "1",  "4",  "655918",  "5FBA5BA7",  "US Gold loader",  
".\Gremlin Graphics\Jack The Nipper II (Gremlin 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "0",  "16A48C29",  "1",  "4",  "522098",  "DE86E455",  "US Gold loader",  
".\Gremlin Graphics\Metabolis (Gremlin 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "12",  "0",  "1281493B",  "1",  "5",  "643417",  "1FDF834A",  "Turbotape 250",  
".\Gremlin Graphics\Monty On The Run (Gremlin 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "15",  "0",  "969DD3BC",  "1",  "4",  "744241",  "4BDAD413",  "Novaload (ns)",  
".\Gremlin Graphics\Potty Pigeon (Gremlin 1984).ft.tap",  "99%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "1",  "F1689794",  "1",  "5",  "481504",  "5C34F43D",  "Pavloda",  
".\Gremlin Graphics\Rebounder (Gremlin 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "9",  "0",  "3BE87F0D",  "1",  "4",  "577426",  "A4B1E95C",  "n/a",  
".\Gremlin Graphics\Thing Bounces Back (Gremlin 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "10",  "0",  "90F8B781",  "1",  "4",  "520174",  "E5869C31",  "US Gold loader",  
".\Gremlin Graphics\Thing On A Spring (Gremlin 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "217",  "0",  "CD86FA6E",  "1",  "4",  "584750",  "9D8AB140",  "Novaload (ns)",  
".\Gremlin Graphics\Trailblazer (Gremlin 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "0",  "B6C85698",  "1",  "4",  "367554",  "25035DF8",  "US Gold loader",  
".\Gremlin Graphics\Trailblazer (Gremlin 1986, Mastertronic Re-release 1988).slc.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "8",  "0",  "C045E289",  "1",  "4",  "264766",  "FCE154D8",  "Freeload (or clone)",  
".\Gremlin Graphics\Trailblazer II - Cosmic Causeway (Gremlin 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "0",  "CF1F4031",  "1",  "4",  "566034",  "D0528E47",  "US Gold loader",  
".\Gremlin Graphics\Way Of The Tiger (Gremlin 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "12",  "0",  "D9787743",  "1",  "5",  "1445694",  "292409A7",  "Ace of Aces loader",  
".\Hewson, Rack-It\4 Smash Hits Pack - Exolon (Hewson 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "0",  "22F0D3F0",  "1",  "5",  "410170",  "366784C8",  "CHR loader",  
".\Hewson, Rack-It\4 Smash Hits Pack - Ranarama (Hewson 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "EBF0901C",  "1",  "5",  "371686",  "366784C8",  "CHR loader",  
".\Hewson, Rack-It\4 Smash Hits Pack - Uridium Plus (Hewson 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "5F8332AC",  "1",  "4",  "456686",  "A19943D0",  "Freeload (or clone)",  
".\Hewson, Rack-It\4 Smash Hits Pack - Zynaps (Hewson 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "0",  "1ECCD8F1",  "1",  "5",  "532122",  "366784C8",  "CHR loader",  
".\Hewson, Rack-It\Alleykat (Graftgold, Hewson 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "332375B5",  "1",  "4",  "489429",  "F9D0BE97",  "Freeload (or clone)",  
".\Hewson, Rack-It\Anarchy (Hewson Rack-It 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "0",  "DA1C74E4",  "1",  "4",  "386233",  "F6EA5D74",  "Freeload (or clone)",  
".\Hewson, Rack-It\Bushido (A) (Graftgold, Hewson 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "E22278FD",  "1",  "4",  "546278",  "5A1D548D",  "Freeload (or clone)",  
".\Hewson, Rack-It\Bushido (B) (Graftgold, Hewson 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "1",  "0",  "6BD3809D",  "1",  "2",  "101016",  "00000000",  "n/a",  
".\Hewson, Rack-It\Cyberdyne Warrior (Hewson 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "251",  "0",  "DED011D3",  "1",  "4",  "586116",  "A081B016",  "Cyberload",  
".\Hewson, Rack-It\Cybernoid II - The Revenge (Hewson 1988).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "14",  "0",  "ECB6C213",  "1",  "5",  "648405",  "67D4643C",  "Rack-It loader",  
".\Hewson, Rack-It\Eagles (Hewson 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "5",  "0",  "A4DB4C29",  "1",  "5",  "398890",  "366784C8",  "CHR loader",  
".\Hewson, Rack-It\Firelord (Hewson 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "0",  "CE7C4245",  "1",  "5",  "532122",  "366784C8",  "CHR loader",  
".\Hewson, Rack-It\Gribbly's Day Out (Hewson Rack-It 1985).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "10",  "0",  "BD14A373",  "1",  "5",  "523402",  "AB3A1BAC",  "Rack-It loader",  
".\Hewson, Rack-It\Gribbly's Special Day Out (Graftgold, Hewson Rack-It 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "9",  "0",  "4E0DA74B",  "1",  "5",  "372482",  "95518E9E",  "Rack-It loader",  
".\Hewson, Rack-It\Head The Ball (Graftgold, Hewson 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "186",  "0",  "A3CAEC4B",  "1",  "4",  "442072",  "0D0BE7EB",  "Cyberload",  
".\Hewson, Rack-It\Insects In Space (Sensible, Hewson 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "252",  "0",  "08420EA6",  "1",  "4",  "601084",  "C87B9FED",  "Cyberload",  
".\Hewson, Rack-It\Iridis Alpha (Llamasoft, Hewson 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "8",  "0",  "9D7A7034",  "1",  "5",  "516294",  "366784C8",  "CHR loader",  
".\Hewson, Rack-It\Maze Mania (Hewson 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "233",  "0",  "9D324D1E",  "1",  "4",  "539468",  "6BA98C16",  "Cyberload",  
".\Hewson, Rack-It\Mission Impossibubble (Hewson 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "189",  "0",  "0D56D42D",  "1",  "4",  "449788",  "69224AB2",  "Cyberload",  
".\Hewson, Rack-It\Nebulus (Hewson 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "0DB9A265",  "1",  "5",  "476246",  "366784C8",  "CHR loader",  
".\Hewson, Rack-It\Paradroid (Graftgold, Hewson 1985).ft.tap",  "15%",  "FAIL",  "PASS",  "PASS",  "PASS",  "PASS",  "4",  "1",  "F10CC898",  "1",  "4",  "387570",  "875DA8AB",  "Novaload (ns)",  
".\Hewson, Rack-It\Paradroid Competition Edition (Graftgold, Hewson 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "93299FFF",  "1",  "4",  "432110",  "F9D0BE97",  "Freeload (or clone)",  
".\Hewson, Rack-It\Paradroid Metal Edition (Graftgold, Hewson 1986).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "5BDC4575",  "1",  "4",  "432110",  "F9D0BE97",  "Freeload (or clone)",  
".\Hewson, Rack-It\Ranarama (Graftgold, Hewson 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "B0D233A8",  "1",  "5",  "371686",  "366784C8",  "CHR loader",  
".\Hewson, Rack-It\Slayer (Hewson 1988).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "6",  "0",  "14D037B3",  "1",  "4",  "482486",  "913070BF",  "Novaload (ns)",  
".\Hewson, Rack-It\Steel (Hewson Rack-It 1989).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "9",  "0",  "26C7C7AA",  "1",  "5",  "420794",  "8E4CCA04",  "Rack-It loader",  
".\Hewson, Rack-It\Tunnel Vision (Hewson Rack-It 1987).ft.tap",  "100%",  "PASS",  "PASS",  "PASS",  "PASS",  "PASS",  "7",  "0",  "995B22DE",  "1",  "4",  "502914",  "F6EA5D74",  "Freeload (or clone)",  
